"id","label"
"http://purl.org/sig/ont/fma/fma6254","Nerve to transverse arytenoid"
"http://purl.org/sig/ont/fma/fma6255","Nerve to oblique arytenoid"
"http://purl.org/sig/ont/fma/fma6256","Nerve to thyroarytenoid"
"http://purl.org/sig/ont/fma/fma6257","Nerve to vocalis"
"http://purl.org/sig/ont/fma/fma66421","Trunk of posterior tibial artery"
"http://purl.org/sig/ont/fma/fma6705","Branch of external laryngeal nerve to cricothyroid muscle"
"http://purl.org/sig/ont/fma/fma6707","Branch of external laryngeal nerve to inferior pharyngeal constrictor"
"http://purl.org/sig/ont/fma/fma69513","Deep plantar artery"
"http://purl.org/sig/ont/fma/fma69586","Medial part of dorsal digital artery of second toe"
"http://purl.org/sig/ont/fma/fma69587","Medial part of dorsal digital artery of third toe"
"http://purl.org/sig/ont/fma/fma69588","Medial part of dorsal digital artery of fourth toe"
"http://purl.org/sig/ont/fma/fma69604","Lateral part of dorsal digital artery of second toe"
"http://purl.org/sig/ont/fma/fma69607","Lateral part of dorsal digital artery of third toe"
"http://purl.org/sig/ont/fma/fma69610","Lateral part of dorsal digital artery of fourth toe"
"http://purl.org/sig/ont/fma/fma77602","Sural communicating branch of common peroneal nerve with medial sural cutaneous nerve"
"http://purl.org/sig/ont/fma/fma80076","Nerve to extensor hallucis brevis"
"http://purl.org/sig/ont/fma/fma80157","Nerve to gracilis"
"http://purl.org/sig/ont/fma/fma81163","Articular branch of obturator nerve"
"http://purl.org/sig/ont/fma/fma81166","Branch of anterior branch of obturator nerve to subsartorial nerve plexus"
"http://purl.org/sig/ont/fma/fma82560","Nerve proper to mylohyoid"
"http://purl.org/sig/ont/fma/fma82561","Branch of mylohyoid nerve to anterior belly of digastric"
"http://purl.org/sig/ont/fma/fma82625","Nerve to superior longitudinal muscle of tongue"
"http://purl.org/sig/ont/fma/fma82628","Nerve to inferior longitudinal muscle of tongue"
"http://purl.org/sig/ont/fma/fma82631","Nerve to transverse muscle of tongue"
"http://purl.org/sig/ont/fma/fma46781","Orbital part of orbicularis oculi"
"http://purl.org/sig/ont/fma/fma46784","Palpebral part of orbicularis oculi"
"http://purl.org/sig/ont/fma/fma4708","Left marginal vein"
"http://purl.org/sig/ont/fma/fma4712","Posterior vein of left ventricle"
"http://purl.org/sig/ont/fma/fma4715","Oblique vein of left atrium"
"http://purl.org/sig/ont/fma/fma4733","Sixth anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4734","Fifth anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4735","Fourth anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4736","Seventh anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4737","Eighth anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4738","Ninth anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4739","Third anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4740","Second anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4741","First anterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4748","Esophageal vein"
"http://purl.org/sig/ont/fma/fma4799","Left second posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4800","Left third posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4837","Left bronchial vein"
"http://purl.org/sig/ont/fma/fma4859","Right eleventh posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4860","Right tenth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4872","Right ninth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4873","Right eighth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4874","Right seventh posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4875","Right sixth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4876","Right fifth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4878","Right fourth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4879","Right third posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4880","Right second posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma49157","Sphincter pupillae"
"http://purl.org/sig/ont/fma/fma4942","Right bronchial vein"
"http://purl.org/sig/ont/fma/fma49477","Sternocleidomastoid artery"
"http://purl.org/sig/ont/fma/fma49480","Superior laryngeal artery"
"http://purl.org/sig/ont/fma/fma49483","Cricothyroid artery"
"http://purl.org/sig/ont/fma/fma4949","Left eleventh posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma49506","Inferior tympanic artery"
"http://purl.org/sig/ont/fma/fma49555","Ascending palatine artery"
"http://purl.org/sig/ont/fma/fma49558","Tonsillar artery"
"http://purl.org/sig/ont/fma/fma49580","Lateral nasal artery"
"http://purl.org/sig/ont/fma/fma49599","Mastoid artery"
"http://purl.org/sig/ont/fma/fma49602","Auricular branch of occipital artery"
"http://purl.org/sig/ont/fma/fma49608","Descending branch of occipital artery"
"http://purl.org/sig/ont/fma/fma49618","Meningeal branch of occipital artery"
"http://purl.org/sig/ont/fma/fma4962","Left tenth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma49621","Muscular branch of occipital artery"
"http://purl.org/sig/ont/fma/fma49628","Stylomastoid artery"
"http://purl.org/sig/ont/fma/fma49631","Posterior tympanic artery"
"http://purl.org/sig/ont/fma/fma49641","Auricular branch of posterior auricular artery"
"http://purl.org/sig/ont/fma/fma49644","Occipital branch of posterior auricular artery"
"http://purl.org/sig/ont/fma/fma49647","Parotid branch of posterior auricular artery"
"http://purl.org/sig/ont/fma/fma49660","Anterior auricular branch of superficial temporal artery"
"http://purl.org/sig/ont/fma/fma49669","Frontal branch of superficial temporal artery"
"http://purl.org/sig/ont/fma/fma4969","Left ninth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma49692","Anterior tympanic artery"
"http://purl.org/sig/ont/fma/fma49745","Anterior deep temporal artery"
"http://purl.org/sig/ont/fma/fma49746","Posterior deep temporal artery"
"http://purl.org/sig/ont/fma/fma49751","Pterygoid branch of maxillary artery"
"http://purl.org/sig/ont/fma/fma4976","Left eighth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma49771","Anterior superior alveolar artery"
"http://purl.org/sig/ont/fma/fma49796","Lesser palatine artery"
"http://purl.org/sig/ont/fma/fma49804","Sphenopalatine artery"
"http://purl.org/sig/ont/fma/fma49809","Posterior septal branch of sphenopalatine artery"
"http://purl.org/sig/ont/fma/fma4983","Left seventh posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma4990","Left sixth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma49962","Anterior ciliary artery"
"http://purl.org/sig/ont/fma/fma4997","Left fifth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma5004","Left fourth posterior intercostal vein"
"http://purl.org/sig/ont/fma/fma50327","Distal medial striate artery"
"http://purl.org/sig/ont/fma/fma50329","Polar frontal artery"
"http://purl.org/sig/ont/fma/fma50330","Callosomarginal artery"
"http://purl.org/sig/ont/fma/fma50337","Pericallosal artery"
"http://purl.org/sig/ont/fma/fma50437","Prefrontal artery"
"http://purl.org/sig/ont/fma/fma50466","Middle temporal branch of middle cerebral artery"
"http://purl.org/sig/ont/fma/fma50469","Posterior temporal branch of middle cerebral artery"
"http://purl.org/sig/ont/fma/fma50475","Branch of middle cerebral artery to angular gyrus"
"http://purl.org/sig/ont/fma/fma50479","Artery of precentral sulcus"
"http://purl.org/sig/ont/fma/fma50560","Pontine artery"
"http://purl.org/sig/ont/fma/fma50624","Thalamoperforating artery"
"http://purl.org/sig/ont/fma/fma50629","Thalamogeniculate artery"
"http://purl.org/sig/ont/fma/fma50630","Posterior medial choroidal artery"
"http://purl.org/sig/ont/fma/fma50631","Posterior lateral choroidal artery"
"http://purl.org/sig/ont/fma/fma50638","Medial occipital artery"
"http://purl.org/sig/ont/fma/fma50771","Superior petrosal sinus"
"http://purl.org/sig/ont/fma/fma50781","Occipital sinus"
"http://purl.org/sig/ont/fma/fma50784","Sinus confluence"
"http://purl.org/sig/ont/fma/fma50800","Inferior laryngeal vein"
"http://purl.org/sig/ont/fma/fma50802","Occipital vein"
"http://purl.org/sig/ont/fma/fma50863","Optic nerve"
"http://purl.org/sig/ont/fma/fma51965","Recurrent meningeal branch of lacrimal artery"
"http://purl.org/sig/ont/fma/fma52239","Anterior vestibular artery"
"http://purl.org/sig/ont/fma/fma52242","Common cochlear artery"
"http://purl.org/sig/ont/fma/fma52582","Nerve to superior rectus"
"http://purl.org/sig/ont/fma/fma52594","Nerve to levator palpebrae superioris"
"http://purl.org/sig/ont/fma/fma52598","Nerve to medial rectus"
"http://purl.org/sig/ont/fma/fma52599","Nerve to inferior rectus"
"http://purl.org/sig/ont/fma/fma52600","Nerve to inferior oblique"
"http://purl.org/sig/ont/fma/fma53056","Medial pterygoid nerve"
"http://purl.org/sig/ont/fma/fma53075","Nerve to tensor veli palatini"
"http://purl.org/sig/ont/fma/fma53100","Nerve to tensor tympani"
"http://purl.org/sig/ont/fma/fma53107","Lateral pterygoid nerve"
"http://purl.org/sig/ont/fma/fma53112","Anterior deep temporal nerve"
"http://purl.org/sig/ont/fma/fma53113","Posterior deep temporal nerve"
"http://purl.org/sig/ont/fma/fma53189","Masseteric nerve proper"
"http://purl.org/sig/ont/fma/fma53275","Stapedius nerve"
"http://purl.org/sig/ont/fma/fma53283","Occipital branch of posterior auricular nerve"
"http://purl.org/sig/ont/fma/fma53314","Branch of zygomatic branch of facial nerve to orbicularis oculi"
"http://purl.org/sig/ont/fma/fma53330","Nerve to procerus"
"http://purl.org/sig/ont/fma/fma53349","Nerve to zygomaticus major"
"http://purl.org/sig/ont/fma/fma53352","Nerve to levator labii superioris"
"http://purl.org/sig/ont/fma/fma53356","Branch of lower deep buccal branch of facial nerve to orbicularis oris"
"http://purl.org/sig/ont/fma/fma53357","Nerve to buccinator"
"http://purl.org/sig/ont/fma/fma53369","Nerve to nasalis"
"http://purl.org/sig/ont/fma/fma53370","Nerve to depressor septi nasi"
"http://purl.org/sig/ont/fma/fma53376","Nerve to frontalis"
"http://purl.org/sig/ont/fma/fma53377","Branch of temporal branch of facial nerve to orbicularis oculi"
"http://purl.org/sig/ont/fma/fma53050","Anterior meningeal branch of mandibular nerve"
"http://purl.org/sig/ont/fma/fma53051","Posterior meningeal branch of mandibular nerve"
"http://purl.org/sig/ont/fma/fma53066","Buccal nerve"
"http://purl.org/sig/ont/fma/fma53071","Branch of mandibular nerve to otic ganglion"
"http://purl.org/sig/ont/fma/fma53103","Masseteric nerve"
"http://purl.org/sig/ont/fma/fma53130","Superior temporal line of parietal bone"
"http://purl.org/sig/ont/fma/fma53132","Inferior temporal line of parietal bone"
"http://purl.org/sig/ont/fma/fma53181","Cutaneous branch of buccal nerve"
"http://purl.org/sig/ont/fma/fma53184","Branch of buccal nerve to gingiva"
"http://purl.org/sig/ont/fma/fma53187","Deep temporal nerve"
"http://purl.org/sig/ont/fma/fma53190","Branch of masseteric nerve to temporomandibular joint"
"http://purl.org/sig/ont/fma/fma53196","External acoustic meatus nerve"
"http://purl.org/sig/ont/fma/fma53200","Cutaneous branch of external acoustic meatus nerve"
"http://purl.org/sig/ont/fma/fma53201","Branch of external acoustic meatus nerve to tympanic membrane"
"http://purl.org/sig/ont/fma/fma53206","Parotid branch of auriculotemporal nerve"
"http://purl.org/sig/ont/fma/fma53209","Communicating branch of auriculotemporal nerve with facial nerve"
"http://purl.org/sig/ont/fma/fma53212","Anterior auricular nerve"
"http://purl.org/sig/ont/fma/fma53215","Superficial temporal branch of auriculotemporal nerve"
"http://purl.org/sig/ont/fma/fma53218","Lingual nerve"
"http://purl.org/sig/ont/fma/fma53221","Communicating branch of auriculotemporal nerve with otic ganglion"
"http://purl.org/sig/ont/fma/fma53225","Communicating branch of lingual nerve with hypoglossal nerve"
"http://purl.org/sig/ont/fma/fma53228","Chorda tympani"
"http://purl.org/sig/ont/fma/fma53231","Sublingual nerve"
"http://purl.org/sig/ont/fma/fma53234","Lingual branch of lingual nerve"
"http://purl.org/sig/ont/fma/fma53237","Branch of lingual nerve to submandibular ganglion"
"http://purl.org/sig/ont/fma/fma53240","Branch of lingual nerve to sublingual ganglion"
"http://purl.org/sig/ont/fma/fma53247","Mylohyoid nerve"
"http://purl.org/sig/ont/fma/fma53250","Mental nerve"
"http://purl.org/sig/ont/fma/fma53254","Mental branch of mental nerve"
"http://purl.org/sig/ont/fma/fma53255","Labial branch of mental nerve"
"http://purl.org/sig/ont/fma/fma53256","Gingival branch of mental nerve"
"http://purl.org/sig/ont/fma/fma53278","Posterior auricular nerve"
"http://purl.org/sig/ont/fma/fma53282","Auricular branch of posterior auricular nerve"
"http://purl.org/sig/ont/fma/fma53291","Temporal branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53293","Communicating branch of facial nerve with glossopharyngeal nerve"
"http://purl.org/sig/ont/fma/fma53298","Nerve to stylohyoid"
"http://purl.org/sig/ont/fma/fma53303","Frontal branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53307","Zygomatic branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53310","Buccal branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53315","Communicating branch of zygomatic branch of facial nerve with lacrimal nerve"
"http://purl.org/sig/ont/fma/fma53316","Communicating branch of zygomatic branch of facial nerve with zygomaticofacial branch of zygomatic nerve"
"http://purl.org/sig/ont/fma/fma53324","Superficial buccal branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53325","Deep buccal branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53331","Communicating branch of superficial buccal branch of facial nerve with infratrochlear nerve"
"http://purl.org/sig/ont/fma/fma53332","Communicating branch of superficial buccal branch of facial nerve with external nasal nerve"
"http://purl.org/sig/ont/fma/fma53339","Upper deep buccal branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53340","Lower deep buccal branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53362","Communicating branch of buccal branch of facial nerve with buccal nerve"
"http://purl.org/sig/ont/fma/fma53365","Marginal mandibular branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53393","Communicating branch of marginal mandibular branch of facial nerve with mental nerve"
"http://purl.org/sig/ont/fma/fma53396","Cervical branch of facial nerve"
"http://purl.org/sig/ont/fma/fma53401","Vestibular nerve"
"http://purl.org/sig/ont/fma/fma53406","Communicating branch of cervical branch of facial nerve with transverse cutaneous cervical nerve"
"http://purl.org/sig/ont/fma/fma53417","Greater petrosal nerve"
"http://purl.org/sig/ont/fma/fma53425","Communicating branch of sensory root of facial nerve with tympanic plexus"
"http://purl.org/sig/ont/fma/fma53426","Communicating branch of sensory root of facial nerve with vagus nerve"
"http://purl.org/sig/ont/fma/fma53431","Cochlear nerve"
"http://purl.org/sig/ont/fma/fma53434","Utricular nerve"
"http://purl.org/sig/ont/fma/fma53442","Utriculo-ampullary nerve"
"http://purl.org/sig/ont/fma/fma53455","Anterior ampullary nerve"
"http://purl.org/sig/ont/fma/fma53458","Cochlear communicating branch of vestibular nerve"
"http://purl.org/sig/ont/fma/fma53461","Lateral ampullary nerve"
"http://purl.org/sig/ont/fma/fma53464","Posterior ampullary nerve"
"http://purl.org/sig/ont/fma/fma53467","Saccular nerve"
"http://purl.org/sig/ont/fma/fma53480","Tympanic nerve"
"http://purl.org/sig/ont/fma/fma53483","Communicating branch of glossopharyngeal nerve with auricular branch of vagus nerve"
"http://purl.org/sig/ont/fma/fma53486","Pharyngeal branch of glossopharyngeal nerve"
"http://purl.org/sig/ont/fma/fma53488","Carotid sinus nerve"
"http://purl.org/sig/ont/fma/fma53489","Tonsillar branch of glossopharyngeal nerve"
"http://purl.org/sig/ont/fma/fma53490","Lingual branch of glossopharyngeal nerve"
"http://purl.org/sig/ont/fma/fma53491","Lesser petrosal nerve"
"http://purl.org/sig/ont/fma/fma53492","Communicating branch of glossopharyngeal nerve with auriculotemporal nerve"
"http://purl.org/sig/ont/fma/fma53493","Communicating branch of glossopharyngeal nerve with chorda tympani"
"http://purl.org/sig/ont/fma/fma53517","Lingual branch of glossopharyngeal nerve to vallate papillae"
"http://purl.org/sig/ont/fma/fma53518","Lingual branch of glossopharyngeal nerve to postsulcal part of tongue"
"http://purl.org/sig/ont/fma/fma53526","Communicating branch of recurrent laryngeal nerve with internal laryngeal nerve"
"http://purl.org/sig/ont/fma/fma53543","Lower branch of internal laryngeal nerve to arytenoideus"
"http://purl.org/sig/ont/fma/fma53544","Communicating branch of internal laryngeal nerve with recurrent laryngeal nerve"
"http://purl.org/sig/ont/fma/fma53593","Branch of auricular branch of vagus nerve to floor of external acoustic meatus"
"http://purl.org/sig/ont/fma/fma53600","Cervical cardiac branch of vagus nerve"
"http://purl.org/sig/ont/fma/fma53601","Thoracic cardiac branch of vagus nerve"
"http://purl.org/sig/ont/fma/fma53612","Cardiac branch of vagus nerve"
"http://purl.org/sig/ont/fma/fma53614","Nerve to ceratocricoid"
"http://purl.org/sig/ont/fma/fma54400","Meningeal branch of hypoglossal nerve"
"http://purl.org/sig/ont/fma/fma54402","Descending branch of hypoglossal nerve"
